source_GEOID,isolation_score,isolation_rank,county_name
20041,2.7219613541602867,2725,"Dickinson County, Kansas"
19055,2.720000004950998,2726,"Delaware County, Iowa"
19109,2.719899976035511,2727,"Kossuth County, Iowa"
18003,2.719214832763198,2728,"Allen County, Indiana"
19027,2.7191404040432348,2729,"Carroll County, Iowa"
19069,2.7189253417694528,2730,"Franklin County, Iowa"
21089,2.717127734135901,2731,"Greenup County, Kentucky"
29109,2.713889020653738,2732,"Lawrence County, Missouri"
21211,2.713229853626845,2733,"Shelby County, Kentucky"
40097,2.7124266765203116,2734,"Mayes County, Oklahoma"
39081,2.7118088110426353,2735,"Jefferson County, Ohio"
42081,2.711532800434459,2736,"Lycoming County, Pennsylvania"
18021,2.7106910096450645,2737,"Clay County, Indiana"
42133,2.710642837619154,2738,"York County, Pennsylvania"
48181,2.7105440468549977,2739,"Grayson County, Texas"
18173,2.708822010282769,2740,"Warrick County, Indiana"
39053,2.708121858650782,2741,"Gallia County, Ohio"
18037,2.7071560826600667,2742,"Dubois County, Indiana"
31021,2.7060734854569346,2743,"Burt County, Nebraska"
19137,2.7048309128857513,2744,"Montgomery County, Iowa"
45063,2.7041354535674778,2745,"Lexington County, South Carolina"
45083,2.7040241740302515,2746,"Spartanburg County, South Carolina"
47163,2.703607285132021,2747,"Sullivan County, Tennessee"
27107,2.7035331004436127,2748,"Norman County, Minnesota"
27113,2.7031998216768773,2749,"Pennington County, Minnesota"
21085,2.701137639793472,2750,"Grayson County, Kentucky"
47103,2.7009495789809725,2751,"Lincoln County, Tennessee"
17137,2.7006638205623936,2752,"Morgan County, Illinois"
22019,2.700385350318936,2753,"Calcasieu Parish, Louisiana"
01071,2.7003676563687287,2754,"Jackson County, Alabama"
37023,2.699721443143327,2755,"Burke County, North Carolina"
55033,2.6996055412036806,2756,"Dunn County, Wisconsin"
18159,2.697922283989305,2757,"Tipton County, Indiana"
29121,2.6971181385234977,2758,"Macon County, Missouri"
46029,2.6960956510970786,2759,"Codington County, South Dakota"
55093,2.695384980042729,2760,"Pierce County, Wisconsin"
39173,2.6950792990572072,2761,"Wood County, Ohio"
18005,2.694858771374739,2762,"Bartholomew County, Indiana"
18143,2.6942996245918613,2763,"Scott County, Indiana"
18083,2.6937954945595703,2764,"Knox County, Indiana"
05063,2.6936807756345096,2765,"Independence County, Arkansas"
42123,2.6919767311722924,2766,"Warren County, Pennsylvania"
36017,2.6919694648362893,2767,"Chenango County, New York"
01055,2.6884720550272014,2768,"Etowah County, Alabama"
40137,2.6858747619643273,2769,"Stephens County, Oklahoma"
17191,2.685300599288059,2770,"Wayne County, Illinois"
29177,2.6852610926751037,2771,"Ray County, Missouri"
27009,2.68484378521712,2772,"Benton County, Minnesota"
21093,2.6841034152745804,2773,"Hardin County, Kentucky"
17051,2.6840104621523144,2774,"Fayette County, Illinois"
17173,2.6838365682966314,2775,"Shelby County, Illinois"
45021,2.683135370153108,2776,"Cherokee County, South Carolina"
18119,2.6803554659351017,2777,"Owen County, Indiana"
39027,2.680179070724907,2778,"Clinton County, Ohio"
39137,2.67983811676161,2779,"Putnam County, Ohio"
39063,2.6785788339620926,2780,"Hancock County, Ohio"
51197,2.6773211446755067,2781,"Wythe County, Virginia"
42039,2.6768203084031614,2782,"Crawford County, Pennsylvania"
18019,2.6734616248327665,2783,"Clark County, Indiana"
19121,2.6733617075702383,2784,"Madison County, Iowa"
17159,2.6703696859514094,2785,"Richland County, Illinois"
29037,2.670072264303141,2786,"Cass County, Missouri"
48037,2.6697064232705503,2787,"Bowie County, Texas"
47123,2.6685188372000357,2788,"Monroe County, Tennessee"
17107,2.6674052155922423,2789,"Logan County, Illinois"
47185,2.6667423027447246,2790,"White County, Tennessee"
55049,2.6665326834098826,2791,"Iowa County, Wisconsin"
39153,2.666457923595184,2792,"Summit County, Ohio"
20191,2.6658856357967338,2793,"Sumner County, Kansas"
36097,2.665702970340463,2794,"Schuyler County, New York"
13147,2.664487262891993,2795,"Hart County, Georgia"
29027,2.6638982696626905,2796,"Callaway County, Missouri"
40085,2.6626456785870474,2797,"Love County, Oklahoma"
47031,2.6617419854148108,2798,"Coffee County, Tennessee"
55011,2.6613803573105503,2799,"Buffalo County, Wisconsin"
40037,2.6602463205892852,2800,"Creek County, Oklahoma"
21033,2.6595212089888607,2801,"Caldwell County, Kentucky"
27117,2.658752201667371,2802,"Pipestone County, Minnesota"
19129,2.657737781085388,2803,"Mills County, Iowa"
39103,2.65665332789587,2804,"Medina County, Ohio"
19041,2.656351412777973,2805,"Clay County, Iowa"
19085,2.655804651667565,2806,"Harrison County, Iowa"
17149,2.6539797428251246,2807,"Pike County, Illinois"
39155,2.653826381843849,2808,"Trumbull County, Ohio"
31053,2.653019303344569,2809,"Dodge County, Nebraska"
22079,2.6518691755394523,2810,"Rapides Parish, Louisiana"
18091,2.651613657903328,2811,"LaPorte County, Indiana"
40081,2.6502754472865893,2812,"Lincoln County, Oklahoma"
17167,2.649749721665993,2813,"Sangamon County, Illinois"
31035,2.6480865623195604,2814,"Clay County, Nebraska"
55087,2.6479283491202885,2815,"Outagamie County, Wisconsin"
27101,2.6476619718676644,2816,"Murray County, Minnesota"
36107,2.646995208863043,2817,"Tioga County, New York"
20169,2.6469200275940272,2818,"Saline County, Kansas"
37045,2.6462064805964003,2819,"Cleveland County, North Carolina"
22015,2.6452064505777972,2820,"Bossier Parish, Louisiana"
19035,2.6450903282508724,2821,"Cherokee County, Iowa"
27065,2.645079753704611,2822,"Kanabec County, Minnesota"
21137,2.6449783081598994,2823,"Lincoln County, Kentucky"
39031,2.644940664162053,2824,"Coshocton County, Ohio"
19067,2.644584025679786,2825,"Floyd County, Iowa"
55081,2.6437830462165284,2826,"Monroe County, Wisconsin"
29077,2.6421310172077885,2827,"Greene County, Missouri"
18061,2.6403430393792364,2828,"Harrison County, Indiana"
21157,2.639094418115292,2829,"Marshall County, Kentucky"
29099,2.639085093920369,2830,"Jefferson County, Missouri"
27041,2.6382428800813162,2831,"Douglas County, Minnesota"
36035,2.638116810759236,2832,"Fulton County, New York"
54051,2.637799356617412,2833,"Marshall County, West Virginia"
55097,2.637235897449244,2834,"Portage County, Wisconsin"
19193,2.636967060982097,2835,"Woodbury County, Iowa"
29055,2.6369603445444723,2836,"Crawford County, Missouri"
37171,2.6365597330785895,2837,"Surry County, North Carolina"
55065,2.635846098143124,2838,"Lafayette County, Wisconsin"
17123,2.6354170380434487,2839,"Marshall County, Illinois"
47179,2.633120070498677,2840,"Washington County, Tennessee"
17131,2.632966836230289,2841,"Mercer County, Illinois"
21101,2.6327597309212982,2842,"Henderson County, Kentucky"
46051,2.632626150699396,2843,"Grant County, South Dakota"
21009,2.628925948551946,2844,"Barren County, Kentucky"
26123,2.6283895224606777,2845,"Newaygo County, Michigan"
20035,2.628213799029806,2846,"Cowley County, Kansas"
01033,2.6277843245075854,2847,"Colbert County, Alabama"
19175,2.627710402342076,2848,"Union County, Iowa"
18073,2.6273370678444237,2849,"Jasper County, Indiana"
27097,2.626471551096502,2850,"Morrison County, Minnesota"
36009,2.62552795862925,2851,"Cattaraugus County, New York"
36043,2.624587063212664,2852,"Herkimer County, New York"
47107,2.6224478561202123,2853,"McMinn County, Tennessee"
40019,2.6224089842969662,2854,"Carter County, Oklahoma"
42051,2.621167836505178,2855,"Fayette County, Pennsylvania"
13195,2.619442540163073,2856,"Madison County, Georgia"
29023,2.617618179672988,2857,"Butler County, Missouri"
36121,2.617540422272689,2858,"Wyoming County, New York"
18117,2.615828535268743,2859,"Orange County, Indiana"
26165,2.615649520893156,2860,"Wexford County, Michigan"
18055,2.613875494330292,2861,"Greene County, Indiana"
18177,2.613802926777684,2862,"Wayne County, Indiana"
37027,2.608852016594421,2863,"Caldwell County, North Carolina"
19131,2.60851265033428,2864,"Mitchell County, Iowa"
42083,2.608302177050548,2865,"McKean County, Pennsylvania"
55111,2.6076966572553184,2866,"Sauk County, Wisconsin"
40121,2.6068663033985686,2867,"Pittsburg County, Oklahoma"
18007,2.6063636943456783,2868,"Benton County, Indiana"
40071,2.6059331748691976,2869,"Kay County, Oklahoma"
48277,2.6042880146059795,2870,"Lamar County, Texas"
19149,2.6041165374001896,2871,"Plymouth County, Iowa"
17119,2.6040042266847783,2872,"Madison County, Illinois"
29201,2.603519377324865,2873,"Scott County, Missouri"
13115,2.6022524114836783,2874,"Floyd County, Georgia"
17085,2.599508052863144,2875,"Jo Daviess County, Illinois"
37167,2.59931952440333,2876,"Stanly County, North Carolina"
42121,2.5984298268295483,2877,"Venango County, Pennsylvania"
39033,2.597669857911807,2878,"Crawford County, Ohio"
27033,2.5957047627085217,2879,"Cottonwood County, Minnesota"
47099,2.5955056447133233,2880,"Lawrence County, Tennessee"
19151,2.594346271319494,2881,"Pocahontas County, Iowa"
18113,2.594204432083438,2882,"Noble County, Indiana"
27091,2.5936592631478095,2883,"Martin County, Minnesota"
37157,2.592241545548726,2884,"Rockingham County, North Carolina"
18095,2.5900013476846775,2885,"Madison County, Indiana"
47059,2.589868243455027,2886,"Greene County, Tennessee"
20021,2.5896702609288837,2887,"Cherokee County, Kansas"
21107,2.587090521752491,2888,"Hopkins County, Kentucky"
55137,2.5869760020046697,2889,"Waushara County, Wisconsin"
17203,2.5869591666636937,2890,"Woodford County, Illinois"
39017,2.586502583517099,2891,"Butler County, Ohio"
17177,2.5862872210392482,2892,"Stephenson County, Illinois"
39101,2.5859741381678223,2893,"Marion County, Ohio"
26045,2.5849814331632044,2894,"Eaton County, Michigan"
18081,2.5845351747769056,2895,"Johnson County, Indiana"
39091,2.5842778983179624,2896,"Logan County, Ohio"
27079,2.5839943150321005,2897,"Le Sueur County, Minnesota"
18175,2.5830251706391945,2898,"Washington County, Indiana"
29009,2.5818980749230347,2899,"Barry County, Missouri"
42021,2.580582383871302,2900,"Cambria County, Pennsylvania"
39045,2.5741435638488026,2901,"Fairfield County, Ohio"
18103,2.5718251151415417,2902,"Miami County, Indiana"
01077,2.571243927776463,2903,"Lauderdale County, Alabama"
17015,2.5707594272275713,2904,"Carroll County, Illinois"
42111,2.5705270179628976,2905,"Somerset County, Pennsylvania"
20015,2.566519562598114,2906,"Butler County, Kansas"
47015,2.565171362464585,2907,"Cannon County, Tennessee"
27081,2.5651579808818563,2908,"Lincoln County, Minnesota"
42013,2.5647044413633386,2909,"Blair County, Pennsylvania"
51155,2.564360353655487,2910,"Pulaski County, Virginia"
19123,2.561695240688982,2911,"Mahaska County, Iowa"
27055,2.560514031789877,2912,"Houston County, Minnesota"
17067,2.5604831694750647,2913,"Hancock County, Illinois"
29097,2.558236671204291,2914,"Jasper County, Missouri"
39141,2.5565014880860693,2915,"Ross County, Ohio"
42037,2.5555006595945273,2916,"Columbia County, Pennsylvania"
29139,2.552193614469173,2917,"Montgomery County, Missouri"
29071,2.5515361031198887,2918,"Franklin County, Missouri"
18139,2.55108001039422,2919,"Rush County, Indiana"
55039,2.5502158658044034,2920,"Fond du Lac County, Wisconsin"
29187,2.550087308399452,2921,"St. Francois County, Missouri"
42107,2.548454811447539,2922,"Schuylkill County, Pennsylvania"
55091,2.548443695437328,2923,"Pepin County, Wisconsin"
20155,2.5476348911921227,2924,"Reno County, Kansas"
27047,2.5464372180833603,2925,"Freeborn County, Minnesota"
18051,2.54405914842332,2926,"Gibson County, Indiana"
19001,2.543628674781989,2927,"Adair County, Iowa"
39015,2.5429123389302024,2928,"Brown County, Ohio"
55095,2.5428164816106125,2929,"Polk County, Wisconsin"
19163,2.5422558999740468,2930,"Scott County, Iowa"
47053,2.5419586271452532,2931,"Gibson County, Tennessee"
37151,2.540974977980776,2932,"Randolph County, North Carolina"
39037,2.5405531163114086,2933,"Darke County, Ohio"
39047,2.53853259073343,2934,"Fayette County, Ohio"
29049,2.5384808001297605,2935,"Clinton County, Missouri"
55057,2.53553681551229,2936,"Juneau County, Wisconsin"
17075,2.5355300389828326,2937,"Iroquois County, Illinois"
19015,2.534839359335572,2938,"Boone County, Iowa"
27051,2.533235834327129,2939,"Grant County, Minnesota"
19147,2.529902161516582,2940,"Palo Alto County, Iowa"
17199,2.5287646895066933,2941,"Williamson County, Illinois"
20087,2.5278408722557044,2942,"Jefferson County, Kansas"
37003,2.52710609543558,2943,"Alexander County, North Carolina"
17147,2.526481871934421,2944,"Piatt County, Illinois"
18043,2.5263664338554666,2945,"Floyd County, Indiana"
55135,2.5257088769658584,2946,"Waupaca County, Wisconsin"
42005,2.5248147460574986,2947,"Armstrong County, Pennsylvania"
19023,2.523061931975433,2948,"Butler County, Iowa"
29003,2.522936892738988,2949,"Andrew County, Missouri"
42073,2.522696868131129,2950,"Lawrence County, Pennsylvania"
17021,2.521847202191541,2951,"Christian County, Illinois"
26015,2.5201420952171727,2952,"Barry County, Michigan"
19139,2.5181495776794276,2953,"Muscatine County, Iowa"
19171,2.5177013605995735,2954,"Tama County, Iowa"
18137,2.517282687527566,2955,"Ripley County, Indiana"
20205,2.515993441884847,2956,"Wilson County, Kansas"
27023,2.514816689338628,2957,"Chippewa County, Minnesota"
18085,2.51472313585593,2958,"Kosciusko County, Indiana"
17117,2.512062254875545,2959,"Macoupin County, Illinois"
17135,2.509566863052037,2960,"Montgomery County, Illinois"
55045,2.508644255675184,2961,"Green County, Wisconsin"
17039,2.508117658563838,2962,"De Witt County, Illinois"
26149,2.506518542352193,2963,"St. Joseph County, Michigan"
21059,2.504218436770904,2964,"Daviess County, Kentucky"
19043,2.5015764961166753,2965,"Clayton County, Iowa"
18135,2.49776679515857,2966,"Randolph County, Indiana"
19073,2.4958250290737234,2967,"Greene County, Iowa"
39071,2.495003407920742,2968,"Highland County, Ohio"
17001,2.4935638420107895,2969,"Adams County, Illinois"
55047,2.4925325412222574,2970,"Green Lake County, Wisconsin"
39003,2.490582619995188,2971,"Allen County, Ohio"
29127,2.490048402830069,2972,"Marion County, Missouri"
26037,2.488282600236321,2973,"Clinton County, Michigan"
29159,2.4882267401202536,2974,"Pettis County, Missouri"
01103,2.4877356684414704,2975,"Morgan County, Alabama"
01015,2.487457486131769,2976,"Calhoun County, Alabama"
55021,2.4873192615889135,2977,"Columbia County, Wisconsin"
45059,2.486830892104214,2978,"Laurens County, South Carolina"
21183,2.486401842711745,2979,"Ohio County, Kentucky"
54107,2.486398585105104,2980,"Wood County, West Virginia"
17129,2.485851571633283,2981,"Menard County, Illinois"
26025,2.4855754179220315,2982,"Calhoun County, Michigan"
18153,2.483093866361496,2983,"Sullivan County, Indiana"
20013,2.481146901956278,2984,"Brown County, Kansas"
27133,2.479710589148157,2985,"Rock County, Minnesota"
17005,2.4781678003810157,2986,"Bond County, Illinois"
19025,2.4779575764858293,2987,"Calhoun County, Iowa"
18129,2.477663216126392,2988,"Posey County, Indiana"
18015,2.4776200574080205,2989,"Carroll County, Indiana"
18093,2.477125227317156,2990,"Lawrence County, Indiana"
37071,2.4764431469920436,2991,"Gaston County, North Carolina"
27127,2.4745331779106827,2992,"Redwood County, Minnesota"
27063,2.4738637180263847,2993,"Jackson County, Minnesota"
39175,2.4730336537989532,2994,"Wyandot County, Ohio"
27173,2.4717684294440527,2995,"Yellow Medicine County, Minnesota"
37035,2.4707024884905864,2996,"Catawba County, North Carolina"
26155,2.470701617362068,2997,"Shiawassee County, Michigan"
37159,2.469261298793165,2998,"Rowan County, North Carolina"
18045,2.4691428175142787,2999,"Fountain County, Indiana"
36101,2.4673295774831177,3000,"Steuben County, New York"
39119,2.464156807310181,3001,"Muskingum County, Ohio"
19045,2.461983323897126,3002,"Clinton County, Iowa"
36037,2.46194699377336,3003,"Genesee County, New York"
19077,2.4613662888408747,3004,"Guthrie County, Iowa"
42097,2.4585696978689318,3005,"Northumberland County, Pennsylvania"
27045,2.4575933265252705,3006,"Fillmore County, Minnesota"
29145,2.456428667614563,3007,"Newton County, Missouri"
55027,2.4551615644827387,3008,"Dodge County, Wisconsin"
39051,2.45418555245855,3009,"Fulton County, Ohio"
18049,2.453092463279261,3010,"Fulton County, Indiana"
17099,2.4528146211564934,3011,"LaSalle County, Illinois"
31067,2.4520864220526812,3012,"Gage County, Nebraska"
19079,2.4516970236537734,3013,"Hamilton County, Iowa"
55115,2.4487423630356684,3014,"Shawano County, Wisconsin"
19083,2.44861212260758,3015,"Hardin County, Iowa"
55121,2.443637856472848,3016,"Trempealeau County, Wisconsin"
39013,2.4426751274144705,3017,"Belmont County, Ohio"
19065,2.4423508509256155,3018,"Fayette County, Iowa"
17027,2.4420534574715353,3019,"Clinton County, Illinois"
39157,2.4414390336250027,3020,"Tuscarawas County, Ohio"
42117,2.4403238822281264,3021,"Tioga County, Pennsylvania"
21141,2.4395209928458677,3022,"Logan County, Kentucky"
26075,2.4385046492446016,3023,"Jackson County, Michigan"
37057,2.437183279929365,3024,"Davidson County, North Carolina"
27093,2.4368074219367495,3025,"Meeker County, Minnesota"
27157,2.4362617172914094,3026,"Wabasha County, Minnesota"
47017,2.435189835149794,3027,"Carroll County, Tennessee"
39147,2.4347576105223867,3028,"Seneca County, Ohio"
18065,2.434241249799087,3029,"Henry County, Indiana"
19011,2.433393926698499,3030,"Benton County, Iowa"
39089,2.4319172535031957,3031,"Licking County, Ohio"
39149,2.431307999589449,3032,"Shelby County, Ohio"
54033,2.4302855094537685,3033,"Harrison County, West Virginia"
39025,2.4301293618114013,3034,"Clermont County, Ohio"
19019,2.425411605585609,3035,"Buchanan County, Iowa"
55073,2.4237350054800935,3036,"Marathon County, Wisconsin"
17103,2.423172080118859,3037,"Lee County, Illinois"
18067,2.4202734068036835,3038,"Howard County, Indiana"
19075,2.4201800788890817,3039,"Grundy County, Iowa"
39059,2.4198765769156583,3040,"Guernsey County, Ohio"
17175,2.41839539774577,3041,"Stark County, Illinois"
18179,2.4183685897941167,3042,"Wells County, Indiana"
39005,2.4181148706798643,3043,"Ashland County, Ohio"
17141,2.4178242557450433,3044,"Ogle County, Illinois"
26023,2.4133405516355952,3045,"Branch County, Michigan"
39021,2.412781222050052,3046,"Champaign County, Ohio"
55105,2.4110259764367155,3047,"Rock County, Wisconsin"
27129,2.4036858369374117,3048,"Renville County, Minnesota"
39151,2.403043478685952,3049,"Stark County, Ohio"
39023,2.402132327153091,3050,"Clark County, Ohio"
21179,2.398931758480915,3051,"Nelson County, Kentucky"
18099,2.3982854552340376,3052,"Marshall County, Indiana"
26091,2.3976908475682244,3053,"Lenawee County, Michigan"
55127,2.397278355897233,3054,"Walworth County, Wisconsin"
21167,2.390519350697661,3055,"Mercer County, Kentucky"
17179,2.390242721571912,3056,"Tazewell County, Illinois"
27049,2.3885128307691894,3057,"Goodhue County, Minnesota"
39069,2.387769749113561,3058,"Henry County, Ohio"
18181,2.3874183680285626,3059,"White County, Indiana"
27143,2.3867867965234746,3060,"Sibley County, Minnesota"
18031,2.385871551686176,3061,"Decatur County, Indiana"
42015,2.383708718693503,3062,"Bradford County, Pennsylvania"
17195,2.382553247357798,3063,"Whiteside County, Illinois"
39129,2.38217878846929,3064,"Pickaway County, Ohio"
26027,2.3812265417309866,3065,"Cass County, Michigan"
39039,2.3807426828713174,3066,"Defiance County, Ohio"
55005,2.3731795999516576,3067,"Barron County, Wisconsin"
39029,2.3729286860127536,3068,"Columbiana County, Ohio"
19037,2.370769492787137,3069,"Chickasaw County, Iowa"
39143,2.3705321066801,3070,"Sandusky County, Ohio"
19165,2.368568910183446,3071,"Shelby County, Iowa"
19187,2.367797862424135,3072,"Webster County, Iowa"
19099,2.3667568891659547,3073,"Jasper County, Iowa"
39161,2.3649709243787456,3074,"Van Wert County, Ohio"
19097,2.3616412887593894,3075,"Jackson County, Iowa"
42033,2.353232768244736,3076,"Clearfield County, Pennsylvania"
19155,2.3526566133153595,3077,"Pottawattamie County, Iowa"
55141,2.345020201321784,3078,"Wood County, Wisconsin"
39171,2.344046256467304,3079,"Williams County, Ohio"
17081,2.34149432938872,3080,"Jefferson County, Illinois"
27085,2.331155446739437,3081,"McLeod County, Minnesota"
45007,2.3285071618824658,3082,"Anderson County, South Carolina"
18183,2.324205304160624,3083,"Whitley County, Indiana"
18169,2.3232185204360607,3084,"Wabash County, Indiana"
39167,2.321404219149748,3085,"Washington County, Ohio"
19081,2.3187775129305823,3086,"Hancock County, Iowa"
17121,2.3158040314241344,3087,"Marion County, Illinois"
29107,2.314780431471507,3088,"Lafayette County, Missouri"
19105,2.312154639503496,3089,"Jones County, Iowa"
17053,2.308797054545683,3090,"Ford County, Illinois"
42031,2.303166395493358,3091,"Clarion County, Pennsylvania"
18069,2.3019905631034057,3092,"Huntington County, Indiana"
17105,2.2893091918276056,3093,"Livingston County, Illinois"
39135,2.288489662423846,3094,"Preble County, Ohio"
19183,2.2883594605346866,3095,"Washington County, Iowa"
39109,2.28107962492818,3096,"Miami County, Ohio"
39125,2.277452041573377,3097,"Paulding County, Ohio"
55017,2.27342011687088,3098,"Chippewa County, Wisconsin"
19095,2.243987328578911,3099,"Iowa County, Iowa"
39139,2.23492164837743,3100,"Richland County, Ohio"
17011,2.234139865969905,3101,"Bureau County, Illinois"
55055,2.2291039742205814,3102,"Jefferson County, Wisconsin"
27161,2.2189851472223716,3103,"Waseca County, Minnesota"
39077,2.216085095451179,3104,"Huron County, Ohio"
18145,2.2077591943399555,3105,"Shelby County, Indiana"
27043,2.2019267048176223,3106,"Faribault County, Minnesota"
18033,2.183565890286027,3107,"DeKalb County, Indiana"
17073,2.1722296517206003,3108,"Henry County, Illinois"
18107,2.169206453589101,3109,"Montgomery County, Indiana"
